,sloc_physical_mod_list,sloc_logical_mod_list,param_mod_list
4735,179,32,0
4736,60,50,5
4737,95,73,0
4738,4,2,0
4739,443,330,3
4740,198,4,0
4741,38,0,0
4742,20,13,0
4743,20,13,0
4744,305,250,3
4745,123,99,3
4746,106,79,7
4747,96,89,2
4748,92,69,8
4749,22,0,0
4750,44,34,0
4751,51,40,0
4752,99,32,0
4753,126,100,11
4754,138,14,0
4755,64,34,1
4756,61,42,0
4757,155,92,25
4758,23,17,4
4759,3,2,0
4760,68,61,7
4761,68,44,5
4762,152,111,5
4763,114,66,12
4764,242,196,12
4765,115,82,8
4766,245,601,8
4767,126,17,0
4768,57,5,0
4769,156,43,0
4770,38,29,0
4771,44,0,0
4772,52,36,0
4773,32,0,0
4774,196,69,5
4775,248,196,14
4776,198,139,0
4777,57,45,1
4778,143,110,0
4779,304,25,0
4780,71,31,1
4781,290,163,0
4782,208,103,5
4783,407,276,33
4784,20,13,0
4785,284,181,2
4786,1639,934,74
4787,50,38,0
4788,44,29,0
4789,93,53,7
4790,34,1,0
4791,100,1,0
4792,111,92,0
4793,35,1,0
4794,100,31,3
4795,109,36,3
4796,153,95,5
4797,39,20,8
4798,109,97,1
4799,46,36,0
4800,43,26,8
4801,87,58,0
4802,25,19,0
4803,62,40,0
4804,210,154,6
4805,61,42,6
4806,72,50,0
4807,74,60,0
4808,60,20,0
4809,160,90,4
4810,103,49,0
4811,325,219,8
4812,60,41,8
4813,283,226,14
4814,86,67,16
4815,59,30,0
4816,71,41,0
4817,99,59,2
4818,18,12,7
4819,74,43,3
4820,41,34,2
4821,51,39,2
4822,33,27,0
4823,44,39,0
4824,102,24,3
4825,86,8,0
4826,58,39,0
4827,149,0,0
4828,226,34,2
4829,41,0,0
4830,138,96,0
4831,188,12,0
4832,56,31,23
4833,38,0,0
4834,41,32,0
4835,79,56,0
4836,26,17,0
4837,75,2,0
4838,1,673,192
4839,99,70,2
4840,93,80,9
4841,86,58,0
4842,72,51,0
4843,55,35,4
4844,18,10,0
4845,30,17,0
4846,95,35,0
4847,51,26,0
4848,127,75,0
4849,120,22,1
4850,76,21,0
4851,330,223,7
4852,38,0,0
4853,45,34,0
4854,74,9,2
4855,140,92,0
4856,71,2,0
4857,122,5,0
4858,108,85,5
4859,9,1,0
4860,35,28,0
4861,64,43,0
4862,49,25,0
4863,317,252,7
4864,260,192,4
4865,137,28,0
4866,1,2384,292
4867,589,27,7
4868,315,146,2
4869,63,50,0
4870,117,54,11
4871,104,64,0
4872,72,53,3
4873,39,27,0
4874,21,14,0
4875,332,364,46
4876,1148,1136,7
4877,140,88,0
4878,67,46,0
4879,65,54,2
4880,86,60,2
4881,67,50,3
4882,287,113,2
4883,153,103,0
4884,60,39,5
4885,235,131,2
4886,60,46,0
4887,57,13,0
4888,55,34,6
4889,121,55,3
4890,30,18,2
4891,60,42,0
4892,77,59,0
4893,42,33,0
4894,92,75,4
4895,58,39,4
4896,63,54,3
4897,81,49,0
4898,92,69,15
4899,108,89,9
4900,72,50,7
4901,123,89,3
4902,81,34,0
4903,157,117,4
4904,631,459,23
4905,547,221,16
4906,421,0,0
4907,235,25,7
4908,354,106,10
4909,322,230,10
4910,112,73,2
4911,204,161,18
4912,158,119,13
4913,210,167,18
4914,18,0,0
4915,142,130,0
4916,36,29,0
4917,92,2,0
4918,163,34,1
4919,153,48,2
4920,1,0,0
4921,85,53,0
4922,36,4,0
4923,235,185,18
4924,463,170,3
4925,25,24,0
4926,100,2,0
4927,33,23,0
4928,100,2,0
4929,137,45,7
4930,165,30,1
4931,16,12,0
4932,116,69,5
4933,161,234,9
4934,102,41,0
4935,187,128,5
4936,517,425,64
4937,62,25,0
4938,24,0,0
4939,44,32,0
4940,43,24,0
4941,51,28,0
4942,22,5,0
4943,123,34,1
4944,250,154,20
4945,71,40,7
4946,158,62,3
4947,57,26,8
4948,144,16,0
4949,62,37,7
4950,59,40,7
4951,233,147,18
4952,150,96,6
4953,71,46,10
4954,283,226,14
4955,372,125,17
4956,23,4,0
4957,117,81,5
4958,111,95,0
4959,210,152,5
4960,59,40,3
4961,18,10,0
4962,72,25,0
4963,32,28,0
4964,1,242,67
4965,1639,934,74
4966,423,283,50
4967,5664,3154,531
4968,561,312,5
4969,2136,981,161
4970,3727,2304,132
4971,115,33,5
4972,30,0,0
4973,154,6,2
4974,168,135,0
4975,249,126,16
4976,190,0,0
4977,140,0,0
4978,112,0,0
4979,36,0,0
4980,75,46,4
4981,76,47,1
4982,73,47,3
4983,73,51,2
4984,103,85,4
4985,39,23,0
4986,48,20,0
4987,53,41,2
4988,62,10,0
4989,198,139,0
4990,71,45,6
4991,176,68,4
4992,27,23,0
4993,62,47,3
4994,18,14,0
4995,46,11,0
4996,44,37,3
4997,105,35,0
4998,37,1,0
4999,100,1,0
5000,73,49,0
5001,33,1,0
5002,199,79,5
5003,61,49,3
5004,22,19,0
5005,148,92,6
5006,113,75,0
5007,148,94,6
5008,206,53,4
5009,37,23,0
5010,37,30,0
5011,55,36,0
5012,90,72,8
5013,80,4,0
5014,91,2,0
5015,120,79,2
5016,78,0,0
5017,192,59,6
5018,220,148,14
5019,122,76,0
5020,306,35,14
5021,94,35,0
5022,4,2,0
5023,225,126,1
5024,51,35,0
5025,51,2,0
5026,334,241,18
5027,370,170,8
5028,75,65,0
5029,75,49,9
5030,37,27,10
5031,132,84,23
5032,85,25,2
5033,74,46,0
5034,85,85,4
5035,67,47,0
5036,1,4,0
5037,182,141,3
5038,77,15,0
5039,91,64,0
5040,107,20,0
5041,113,88,7
5042,151,19,0
5043,75,56,0
5044,26,0,0
5045,10331,4664,690
5046,98,58,0
5047,86,60,0
5048,189,29,0
5049,198,110,8
5050,20,13,0
5051,284,181,2
5052,1639,934,74
5053,86,74,0
5054,138,67,0
5055,108,35,0
5056,111,53,0
5057,91,37,0
5058,32,17,0
5059,16,0,0
5060,55,4,1
5061,37,1,0
5062,100,1,0
5063,71,48,0
5064,33,1,0
5065,163,108,0
5066,25,18,0
5067,67,44,7
5068,51,34,5
5069,219,107,10
5070,28,16,0
5071,36,29,0
5072,92,2,0
5073,65,49,4
5074,77,19,0
5075,96,73,4
5076,69,56,3
5077,111,71,0
5078,82,72,0
5079,151,89,15
5080,90,80,3
5081,1,0,0
5082,12,12,0
5083,158,143,6
5084,77,57,0
5085,42,34,0
5086,122,87,0
5087,56,36,0
5088,44,21,0
5089,40,29,0
5090,152,54,5
5091,91,62,0
5092,105,83,2
5093,170,82,2
5094,42,25,0
5095,51,4,1
5096,99,47,4
5097,104,49,4
5098,150,37,5
5099,79,81,0
5100,255,75,1
5101,158,121,10
5102,184,104,28
5103,65,54,1
5104,89,36,0
5105,147,33,0
5106,1,2384,292
5107,143,41,4
5108,1,2384,292
5109,64,60,0
5110,3,3,0
5111,716,467,3
5112,173,126,10
5113,163,125,10
5114,91,58,9
5115,124,28,1
5116,75,55,0
5117,126,91,6
5118,38,27,2
5119,212,150,4
5120,39,26,2
5121,181,143,0
5122,26,23,1
5123,84,77,0
5124,216,36,0
5125,1,2384,292
5126,98,82,0
5127,136,109,8
5128,101,79,5
5129,30,0,0
5130,22,0,0
5131,70,65,0
5132,64,41,0
5133,196,140,14
5134,140,101,7
5135,171,154,5
5136,100,30,7
5137,41,33,0
5138,39,65,3
5139,149,102,1
5140,165,119,1
5141,124,0,0
5142,52,27,0
5143,34,26,0
5144,186,149,17
5145,120,94,0
5146,64,47,3
5147,88,50,10
5148,77,61,6
5149,73,59,0
5150,21,17,2
5151,52,16,0
5152,184,152,4
5153,256,80,8
5154,143,142,15
5155,100,59,14
5156,105,63,0
5157,41,39,0
5158,127,54,6
5159,222,61,0
5160,42,34,0
5161,44,39,0
5162,63,56,0
5163,95,61,1
5164,41,0,0
5165,44,26,0
5166,28,19,0
5167,142,35,5
5168,198,120,9
5169,16,9,1
5170,95,49,0
5171,3689,287,32
5172,92,49,7
5173,165,138,8
5174,239,168,37
5175,93,15,0
5176,112,79,4
5177,64,48,0
5178,211,101,11
5179,83,69,0
5180,156,93,2
5181,141,58,5
5182,75,46,4
5183,136,91,8
5184,77,55,4
5185,45,29,0
5186,65,1,0
5187,175,167,14
5188,140,47,6
5189,17,2,0
5190,643,373,12
5191,167,143,10
5192,52,38,1
5193,75,45,4
5194,44,32,1
5195,159,130,0
5196,101,0,0
5197,53,16,0
5198,92,24,9
5199,222,141,7
5200,77,0,0
5201,757,241,26
5202,130,92,8
5203,260,69,5
5204,60,48,0
5205,38,5,0
5206,85,28,0
5207,77,0,0
5208,92,24,9
5209,269,108,6
5210,156,91,6
5211,53,35,2
5212,17,4,0
5213,1,0,0
5214,224,92,6
5215,73,30,0
5216,57,35,6
5217,93,45,1
5218,30,18,2
5219,41,28,0
5220,112,89,12
5221,120,70,9
5222,105,94,2
5223,93,25,1
5224,93,48,5
5225,57,52,4
5226,181,54,6
5227,126,98,9
5228,147,49,19
5229,18,3,0
5230,94,67,4
5231,320,182,0
5232,210,0,0
5233,132,98,6
5234,134,108,9
5235,118,98,2
5236,34,0,0
5237,110,95,0
5238,133,109,9
5239,73,71,0
5240,27,4,0
5241,106,68,9
5242,114,0,0
5243,200,95,1
5244,46,32,0
5245,147,48,0
5246,114,64,0
5247,175,113,3
5248,472,47,13
5249,107,61,0
5250,84,3,0
5251,681,94,0
5252,52,17,0
5253,32,4,0
5254,100,24,0
5255,57,48,4
5256,1,144,27
5257,194,150,11
5258,86,25,1
5259,56,0,0
5260,64,51,0
5261,103,37,5
5262,48,31,3
5263,242,174,12
5264,103,68,5
5265,127,111,0
5266,47,5,0
5267,50,41,0
5268,22,20,0
5269,122,46,7
5270,124,63,0
5271,729,31,1
5272,76,64,0
5273,113,96,0
5274,539,384,20
5275,26,20,0
5276,207,51,3
5277,104,115,0
5278,279,170,0
5279,151,127,0
5280,264,119,4
5281,59,29,0
5282,72,42,7
5283,130,57,1
5284,70,41,7
5285,141,105,5
5286,476,175,3
5287,271,188,42
5288,36,2,0
5289,147,120,3
5290,1888,219,0
5291,1125,236,0
5292,4890,1083,0
5293,69,29,0
5294,3460,536,0
5295,2619,310,0
5296,713,87,0
5297,2503,830,0
5298,44,36,0
5299,47,36,0
5300,94,56,5
5301,114,91,5
5302,117,85,9
5303,135,39,5
5304,59,6,0
5305,21,17,0
5306,148,114,5
5307,104,83,7
5308,1,534,69
5309,168,65,0
5310,89,76,0
5311,110,95,14
5312,123,1,0
5313,55,0,0
5314,278,0,0
5315,204,139,7
5316,73,0,0
5317,16,13,0
5318,72,41,17
5319,152,71,1
5320,5,3,0
5321,209,0,0
5322,549,428,21
5323,49,39,3
5324,50,40,3
5325,26,20,0
5326,29,22,3
5327,161,124,0
5328,54,30,0
5329,66,50,0
5330,106,67,0
5331,35,22,0
5332,1,1,0
5333,425,332,21
5334,110,73,0
5335,75,0,0
5336,428,324,21
5337,116,76,8
5338,54,45,0
5339,114,93,13
5340,2,2,0
5341,174,75,10
5342,156,137,0
5343,223,81,2
5344,136,104,14
5345,94,78,9
5346,40,25,0
5347,287,245,9
5348,59,50,3
5349,84,45,6
5350,56,45,0
5351,144,67,29
5352,28,16,1
5353,126,72,8
5354,58,49,3
5355,164,129,0
5356,72,60,1
5357,128,55,9
5358,78,54,0
5359,134,110,18
5360,176,140,19
5361,121,80,0
5362,49,30,4
5363,209,60,0
5364,8,1,0
5365,42,39,0
5366,46,38,0
5367,68,53,0
5368,84,36,0
5369,86,23,1
5370,63,20,0
5371,36,33,0
5372,5,5,7
5373,100,73,6
5374,78,59,0
5375,24,21,1
5376,76,62,9
5377,44,36,6
5378,17,15,0
5379,22,18,4
5380,50,41,4
5381,20,15,0
5382,11,6,2
5383,79,65,0
5384,63,52,5
5385,1,2,0
5386,98,54,1
5387,129,80,0
5388,14,11,4
5389,56,2,0
5390,70,41,4
5391,4,3,0
5392,44,33,6
5393,114,52,6
5394,55,43,5
5395,1828,1656,19
5396,107,101,9
5397,9,7,0
5398,430,201,39
5399,55,40,1
5400,69,56,3
5401,430,201,39
5402,22,5,0
5403,203,60,6
5404,223,155,8
5405,234,162,0
5406,143,30,0
5407,93,71,3
5408,13,12,0
5409,79,63,3
5410,430,201,39
5411,160,60,0
5412,135,51,9
5413,89,66,0
5414,45,15,0
5415,516,396,7
5416,343,2,0
5417,352,136,14
5418,72,51,0
5419,121,56,0
5420,49,34,4
5421,108,58,1
5422,40,27,0
5423,128,35,0
5424,96,63,0
5425,132,93,0
5426,139,46,0
5427,57,41,0
5428,314,217,0
5429,52,1,0
5430,100,1,0
5431,93,67,0
5432,33,1,0
5433,38,26,0
5434,163,29,0
5435,78,64,6
5436,367,254,0
5437,70,58,0
5438,220,162,0
5439,118,91,1
5440,107,76,8
5441,58,6,0
5442,118,100,5
5443,117,55,4
5444,107,39,0
5445,49,31,2
5446,115,0,0
5447,338,166,0
5448,431,307,32
5449,77,63,4
5450,50,43,0
5451,18,10,0
5452,56,40,0
5453,92,2,0
5454,83,71,3
5455,37,31,4
5456,72,59,7
5457,72,59,7
5458,86,27,0
5459,94,75,4
5460,45,31,0
5461,23,18,0
5462,59,49,5
5463,73,55,0
5464,44,38,0
5465,176,31,0
5466,84,25,0
5467,188,154,10
5468,51,0,0
5469,33,25,0
5470,30,23,0
5471,29,19,0
5472,98,80,0
5473,232,66,8
5474,207,172,10
5475,370,89,0
5476,227,188,11
5477,162,169,5
5478,1,0,0
5479,1,0,0
5480,148,95,16
5481,209,150,11
5482,916,446,113
5483,199,114,14
5484,218,154,25
5485,916,446,113
5486,128,1,0
5487,31,18,0
5488,15,1,0
5489,228,177,11
5490,916,446,113
5491,62,41,6
5492,62,38,1
5493,917,447,113
5494,30,24,0
5495,12,8,2
5496,239,179,11
5497,916,446,113
5498,55,40,2
5499,55,48,0
5500,42,42,3
5501,104,69,31
5502,60,34,6
5503,143,75,5
5504,104,69,31
5505,60,34,6
5506,130,68,5
5507,216,0,0
5508,124,0,0
5509,496,328,4
5510,44,27,3
5511,75,61,0
5512,249,129,5
5513,63,4,0
5514,261,203,17
5515,916,446,113
5516,55,1,0
5517,100,1,0
5518,29,19,0
5519,33,1,0
5520,87,36,0
5521,13,10,0
5522,159,111,5
5523,916,446,113
5524,260,69,5
5525,161,110,5
5526,916,446,113
5527,262,27,0
5528,56,18,0
5529,133,88,0
5530,105,81,0
5531,254,75,0
5532,49,39,3
5533,143,76,8
5534,1362,482,27
5535,137,100,4
5536,917,447,113
5537,54,35,0
5538,43,33,0
5539,89,68,0
5540,27,18,0
5541,35,26,0
5542,32,17,1
5543,27,17,0
5544,82,71,0
5545,177,117,2
5546,20,14,0
5547,917,447,113
5548,23,22,0
5549,92,2,0
5550,263,27,0
5551,113,39,0
5552,63,0,0
5553,189,89,8
5554,17,2,0
5555,210,158,6
5556,277,38,0
5557,87,19,0
5558,220,87,2
5559,133,104,14
5560,54,14,0
5561,27,15,0
5562,45,35,0
5563,112,2,0
5564,27,18,0
5565,60,13,0
5566,229,147,37
5567,71,31,1
5568,35,29,0
5569,242,29,0
5570,65,47,0
5571,1,7955,2030
5572,63,0,0
5573,165,103,0
5574,124,55,1
5575,109,63,4
5576,28,20,3
5577,108,26,0
5578,129,80,0
5579,14,11,4
5580,56,2,0
5581,265,45,0
5582,52,31,0
5583,45,0,0
5584,90,45,3
5585,33,8,3
5586,89,64,5
5587,29,0,0
5588,80,61,0
5589,34,28,3
5590,122,73,4
5591,72,43,0
5592,66,23,3
5593,72,49,7
5594,295,52,6
5595,67,11,0
5596,84,59,6
5597,148,102,1
5598,139,0,0
5599,237,160,15
5600,123,79,7
5601,917,447,113
5602,65,34,2
5603,53,20,1
5604,22,0,0
5605,82,44,1
5606,15,11,0
5607,169,124,1
5608,22,16,0
5609,86,18,0
5610,88,18,0
5611,83,59,7
5612,7,0,0
5613,119,104,2
5614,45,16,0
5615,21,0,0
5616,57,30,1
5617,223,125,18
5618,69,43,0
5619,273,39,0
5620,63,55,0
5621,52,43,4
5622,107,38,0
5623,36,30,3
5624,128,0,0
5625,92,0,0
5626,205,0,0
5627,82,0,0
5628,32,0,0
5629,353,290,0
5630,97,88,0
5631,29,16,0
5632,111,81,6
5633,29,16,0
5634,97,77,3
5635,94,66,4
5636,107,39,6
5637,79,70,0
5638,92,0,0
5639,43,31,0
5640,142,98,9
5641,83,68,0
5642,101,52,1
5643,71,44,0
5644,92,21,8
5645,238,69,3
5646,174,58,0
5647,83,24,0
5648,50,17,0
5649,45,40,5
5650,57,0,0
5651,58,32,0
5652,169,44,5
5653,45,40,5
5654,109,100,6
5655,80,21,2
5656,39,21,0
5657,129,82,5
5658,39,21,0
5659,38,6,0
5660,231,161,0
5661,95,76,0
5662,69,43,0
5663,120,65,0
5664,129,97,2
5665,37,17,0
5666,14,6,0
5667,88,65,6
5668,57,44,0
5669,96,58,0
5670,5,4,0
5671,9,8,0
5672,75,61,2
5673,92,65,0
5674,97,71,4
5675,81,66,4
5676,69,59,0
5677,93,80,0
5678,39,35,4
5679,144,92,5
5680,54,26,0
5681,167,107,6
5682,53,46,2
5683,65,47,0
5684,105,72,0
5685,35,28,3
5686,143,116,5
5687,222,132,11
5688,55,27,0
5689,297,257,1
5690,46,48,0
5691,514,192,14
5692,99,81,3
5693,136,80,7
5694,86,67,0
5695,264,190,0
5696,107,2,0
5697,23,10,0
5698,70,43,0
5699,158,50,2
5700,110,88,0
5701,46,28,5
5702,186,149,17
5703,116,99,4
5704,98,79,5
5705,92,53,0
5706,43,35,6
5707,72,24,0
5708,51,36,3
5709,91,64,8
5710,75,49,9
5711,37,27,10
5712,131,84,23
5713,56,38,5
5714,62,53,0
5715,44,32,8
5716,22,18,0
5717,67,42,0
5718,48,36,0
5719,37,29,2
5720,159,216,9
5721,55,27,0
5722,117,47,0
5723,149,110,10
5724,16,11,0
5725,177,134,0
5726,26,15,0
5727,181,140,1
5728,43,35,8
5729,51,43,0
5730,60,20,0
5731,58,46,0
5732,77,32,0
5733,49,29,0
5734,182,140,1
5735,54,45,8
5736,60,44,0
5737,61,47,6
5738,509,90,23
5739,203,146,11
5740,82,72,0
5741,92,0,0
5742,73,65,0
5743,66,59,2
5744,167,134,13
5745,3689,287,32
5746,144,70,0
5747,32,30,0
5748,134,110,14
5749,131,122,3
5750,42,26,3
5751,60,43,3
5752,83,69,3
5753,62,2,0
5754,165,43,0
5755,71,47,0
5756,70,23,0
5757,51,25,7
5758,52,34,0
5759,106,55,0
5760,41,33,0
5761,278,150,1
5762,163,125,10
5763,113,89,10
5764,129,53,2
5765,917,447,113
5766,277,59,0
5767,31,27,0
5768,141,0,0
5769,306,18,2
5770,111,72,5
5771,69,0,0
5772,77,0,0
5773,104,0,0
5774,459,331,14
5775,65,19,0
5776,56,41,2
5777,36,29,0
5778,50,14,0
5779,92,37,0
5780,100,44,0
5781,19,11,2
5782,129,80,0
5783,14,11,4
5784,56,2,0
5785,197,144,11
5786,610,287,5
5787,82,65,3
5788,82,42,0
5789,170,2,0
5790,26,19,0
5791,19,1,0
5792,49,39,0
5793,28,0,0
5794,33,0,0
5795,111,93,0
5796,110,76,2
5797,23,13,2
5798,97,72,6
5799,61,51,4
5800,11,4,0
5801,46,37,7
5802,49,38,0
5803,215,18,0
5804,51,40,3
5805,148,85,4
5806,35,0,0
5807,206,111,8
5808,54,43,0
5809,159,112,10
5810,83,78,0
5811,141,1,0
5812,72,55,2
5813,16,1,0
5814,241,144,0
5815,156,94,2
5816,70,24,0
5817,39,17,0
5818,31,41,0
5819,61,18,0
5820,76,45,0
5821,118,71,2
5822,197,102,19
5823,128,76,2
5824,66,0,0
5825,29,0,0
5826,63,44,0
5827,134,119,3
5828,110,78,3
5829,327,0,0
5830,191,0,0
5831,269,0,0
5832,281,226,0
5833,30,22,0
5834,226,158,10
5835,101,72,6
5836,149,55,0
5837,357,207,23
5838,76,62,0
5839,73,0,0
5840,104,84,1
5841,87,68,0
5842,93,0,0
5843,262,136,26
5844,117,64,7
5845,66,54,3
5846,141,44,0
5847,76,61,5
5848,39,29,0
5849,48,36,2
5850,91,71,4
5851,65,52,3
5852,36,24,0
5853,49,22,0
5854,56,40,0
5855,38,34,0
5856,76,43,3
5857,56,38,0
5858,87,30,0
5859,31,29,0
5860,61,46,3
5861,119,105,6
5862,60,13,0
5863,185,84,3
5864,524,376,1
5865,37,0,0
5866,20,13,0
5867,84,45,0
5868,178,135,0
5869,45,18,0
5870,147,80,11
5871,54,15,0
5872,73,57,7
5873,899,253,2
5874,145,92,0
5875,24,17,0
5876,105,70,6
5877,146,106,14
5878,1,0,0
5879,1595,439,27
5880,50,25,5
5881,470,235,14
5882,64,39,8
5883,91,72,6
5884,601,461,1
5885,104,86,8
5886,175,158,10
5887,54,39,3
5888,161,102,15
5889,89,74,1
5890,102,77,4
5891,419,254,15
5892,1,52,12
5893,150,19,0
5894,150,19,0
5895,95,115,1
5896,41,0,0
5897,96,70,7
5898,204,157,9
5899,170,92,6
5900,61,31,5
5901,248,92,5
5902,133,66,0
5903,52,12,0
5904,164,111,2
5905,131,62,3
5906,21,17,0
5907,25,0,0
5908,87,72,0
5909,30,23,0
5910,177,82,5
5911,252,36,0
5912,21,17,0
5913,77,60,7
5914,68,39,0
5915,64,17,0
5916,64,40,1
5917,42,32,0
5918,614,62,5
5919,65,46,0
5920,138,46,0
5921,51,38,4
5922,108,81,7
5923,73,46,2
5924,45,16,1
5925,51,0,0
5926,47,30,0
5927,69,40,3
5928,84,44,0
5929,86,58,0
5930,132,67,0
5931,25,18,0
5932,17,14,0
5933,5,2,0
5934,9,5,0
5935,76,62,0
5936,55,47,0
5937,93,65,6
5938,148,139,7
5939,1182,840,69
5940,94,48,0
5941,39,0,0
5942,34,35,0
5943,33,0,0
5944,204,175,0
5945,278,202,14
5946,187,141,19
5947,192,97,6
5948,125,59,0
5949,82,56,11
5950,253,128,5
5951,88,65,3
5952,222,87,2
5953,106,334,69
5954,31,22,0
5955,33,0,0
5956,197,171,0
5957,63,50,5
5958,91,15,1
5959,167,145,5
5960,72,49,0
5961,46,28,1
5962,44,26,4
5963,25,14,0
5964,117,69,1
5965,90,49,0
5966,58,37,0
5967,22,13,1
5968,25,16,0
5969,153,45,2
5970,207,47,2
5971,65,43,0
5972,74,52,11
5973,272,59,0
5974,65,57,5
5975,271,96,1
5976,105,76,1
5977,109,19,1
5978,105,88,0
5979,7,3,0
5980,105,76,2
5981,34,30,3
5982,270,112,13
5983,159,1,0
5984,38,26,0
5985,23,1,0
5986,28,18,0
5987,93,82,3
5988,89,67,1
5989,245,203,10
5990,97,33,4
5991,107,67,16
5992,167,45,0
5993,3688,286,32
5994,1,23835,4928
5995,281,63,0
5996,67,32,0
5997,392,173,3
5998,79,53,0
5999,121,74,14
6000,280,73,0
6001,87,15,1
6002,116,45,4
6003,441,417,47
6004,166,96,8
6005,248,184,18
6006,135,87,16
6007,36,2,0
6008,147,120,3
6009,1888,219,0
6010,1125,236,0
6011,4890,1083,0
6012,69,29,0
6013,3460,536,0
6014,2619,310,0
6015,713,87,0
6016,2503,830,0
6017,32,17,0
6018,16,0,0
6019,55,4,1
6020,96,48,1
6021,156,94,2
6022,149,105,5
6023,210,214,9
6024,97,16,0
6025,88,36,5
6026,73,35,1
6027,161,83,13
6028,129,34,0
6029,266,50,6
6030,139,39,0
6031,45,40,5
6032,26,2,0
6033,159,49,0
6034,151,89,2
6035,145,68,4
6036,26,2,0
6037,194,145,6
6038,52,47,0
6039,98,45,2
6040,66,54,0
6041,220,173,4
6042,63,2,0
6043,135,95,3
6044,72,49,0
6045,46,28,1
6046,44,26,4
6047,26,15,0
6048,117,69,1
6049,69,42,8
6050,90,49,0
6051,58,37,0
6052,22,13,1
6053,34,23,0
6054,473,93,8
6055,47,35,0
6056,347,231,18
6057,59,34,1
6058,917,447,113
6059,154,50,9
6060,138,38,4
6061,72,49,0
6062,46,28,1
6063,44,26,4
6064,26,15,0
6065,117,69,1
6066,69,42,8
6067,90,49,0
6068,58,37,0
6069,22,13,1
6070,34,23,0
6071,250,101,5
6072,21,1,0
6073,19,8,0
6074,145,79,0
6075,1,222,43
6076,113,66,14
6077,54,42,0
6078,184,98,14
6079,143,108,3
6080,147,99,0
6081,44,39,0
6082,1044,32,0
6083,72,49,0
6084,46,28,1
6085,44,26,4
6086,25,14,0
6087,117,69,1
6088,90,49,0
6089,58,37,0
6090,22,13,1
6091,25,16,0
6092,143,46,2
6093,53,44,0
6094,70,49,0
6095,74,43,9
6096,48,40,5
6097,291,241,0
6098,131,111,0
6099,48,0,0
6100,46,0,0
6101,31,24,0
6102,52,0,0
6103,111,68,8
6104,150,100,7
6105,76,33,3
6106,423,140,0
6107,49,32,3
6108,87,60,0
6109,177,55,6
6110,59,50,0
6111,128,29,2
6112,94,61,2
6113,43,28,2
6114,31,21,4
6115,215,69,6
6116,432,151,0
6117,280,0,0
6118,81,0,0
6119,51,0,0
6120,112,0,0
6121,253,176,0
6122,478,276,13
6123,65,30,3
6124,114,107,3
6125,102,80,4
6126,459,169,5
6127,28,15,2
6128,161,84,2
6129,84,47,0
6130,727,320,26
6131,543,1,0
6132,196,2,0
6133,109,67,10
6134,740,6,0
6135,372,218,28
6136,1,229,12
6137,711,8,0
6138,426,6,4
6139,44,29,2
6140,539,10,0
6141,76,47,1
6142,176,130,2
6143,51,3,0
6144,61,32,2
6145,134,110,14
6146,133,70,2
6147,130,61,0
6148,49,34,4
6149,108,58,1
6150,40,1,0
6151,100,1,0
6152,213,163,0
6153,15,10,0
6154,33,1,0
6155,219,148,4
6156,37,26,0
6157,98,73,8
6158,97,83,4
6159,461,188,5
6160,185,149,4
6161,77,50,0
6162,88,62,0
6163,73,65,9
6164,67,48,4
6165,74,18,3
6166,49,34,0
6167,84,56,0
6168,101,67,0
6169,467,184,5
6170,73,47,6
6171,68,0,0
6172,38,1,0
6173,124,78,5
6174,124,27,5
6175,19,1,0
6176,87,57,6
6177,195,63,9
6178,96,48,5
6179,160,138,5
6180,126,19,0
6181,38,6,0
6182,154,37,6
6183,84,0,0
6184,53,0,0
6185,126,0,0
6186,81,0,0
6187,6,4,0
6188,22,0,0
6189,136,99,0
6190,37,29,0
6191,94,38,0
6192,93,65,6
6193,158,50,2
6194,47,34,3
6195,131,9,0
6196,53,3,0
6197,215,4,0
6198,106,41,0
6199,143,1,0
6200,26,17,0
6201,15,1,0
6202,129,48,0
6203,52,17,0
6204,260,36,0
6205,99,77,0
6206,83,63,0
6207,188,111,25
6208,163,90,5
6209,917,447,113
6210,47,42,1
6211,93,39,3
6212,61,43,5
6213,156,41,0
6214,120,2,0
6215,94,74,0
6216,466,191,5
6217,70,58,0
6218,47,42,1
6219,69,19,1
6220,74,2,0
6221,105,81,0
6222,95,17,0
6223,102,88,5
6224,128,68,0
6225,44,34,6
6226,126,48,0
6227,32,28,0
6228,477,369,42
6229,146,96,3
6230,118,92,18
6231,72,1,0
6232,155,119,5
6233,74,70,2
6234,160,55,3
6235,64,21,0
6236,118,18,0
6237,60,1,0
6238,81,0,0
6239,101,56,4
6240,83,63,0
6241,183,1,0
6242,38,24,0
6243,23,1,0
6244,243,103,1
6245,168,1,0
6246,38,24,0
6247,23,1,0
6248,78,62,5
6249,194,1,0
6250,46,27,0
6251,23,1,0
6252,137,108,3
6253,1501,590,86
6254,261,155,0
6255,94,41,0
6256,80,34,1
6257,95,43,1
6258,209,119,11
6259,92,0,0
6260,130,5,4
6261,65,47,0
6262,70,72,8
6263,11,1,0
6264,56,39,0
6265,15,2,0
6266,70,71,8
6267,51,15,0
6268,69,44,0
6269,105,80,18
6270,175,120,0
6271,160,73,0
6272,150,63,3
6273,113,44,1
6274,38,6,0
6275,228,103,1
6276,116,61,4
6277,643,373,12
6278,81,61,1
6279,90,73,11
6280,86,74,4
6281,379,327,4
